,КодЗаказа,КодТовара,Цена_x,Количество,Скидка,Марка,КодПоставщика,КодТипа,ЕдиницаИзмерения,Цена_y,НаСкладе,Ожидается,МинимальныйЗапас,ПоставкиПрекращены,Категория,Описание
1768,10360,54,59.0,28,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1769,10362,54,59.0,24,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1770,10367,54,59.0,18,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1771,10375,54,59.0,10,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1772,10408,54,59.0,6,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1773,10432,54,59.0,40,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1774,10442,54,59.0,80,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1775,10445,54,59.0,15,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1776,10450,54,59.0,6,0.200000003,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1777,10487,54,59.0,24,0.25,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1778,10524,54,74.5,15,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1779,10534,54,74.5,10,0.200000003,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1780,10542,54,74.5,24,0.050000000700000005,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1781,10591,54,74.5,50,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1782,10600,54,74.5,4,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1783,10650,54,74.5,30,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1784,10654,54,74.5,6,0.10000000099999999,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1785,10678,54,74.5,30,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1786,10693,54,74.5,60,0.150000006,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1787,10717,54,74.5,15,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1788,10719,54,74.5,40,0.25,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1789,10781,54,74.5,3,0.200000003,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1790,10792,54,74.5,3,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1791,10794,54,74.5,6,0.200000003,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1792,10800,54,74.5,7,0.10000000099999999,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1793,10859,54,74.5,35,0.25,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1794,10882,54,74.5,32,0.150000006,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1795,10915,54,74.5,10,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1796,11035,54,74.5,10,0.0,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1797,11065,54,74.5,20,0.25,Perth Pasties,24,6,48 штук,1476.0,10,15,24,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1798,10288,68,100.0,3,0.10000000099999999,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1799,10300,68,100.0,20,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1800,10303,68,100.0,15,0.10000000099999999,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1801,10307,68,100.0,3,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1802,10328,68,100.0,10,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1803,10334,68,100.0,10,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1804,10343,68,100.0,4,0.050000000700000005,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1805,10385,68,100.0,8,0.200000003,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1806,10399,68,100.0,60,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1807,10417,68,100.0,36,0.25,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1808,10424,68,100.0,30,0.200000003,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1809,10460,68,100.0,21,0.25,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1810,10490,68,100.0,30,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1811,10521,68,125.0,6,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1812,10529,68,125.0,20,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1813,10540,68,125.0,35,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1814,10618,68,125.0,15,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1815,10622,68,125.0,18,0.200000003,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1816,10662,68,125.0,10,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1817,10700,68,125.0,40,0.200000003,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1818,10722,68,125.0,45,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1819,10756,68,125.0,6,0.200000003,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1820,10766,68,125.0,40,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1821,10789,68,125.0,18,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1822,10792,68,125.0,15,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1823,10830,68,125.0,24,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1824,10842,68,125.0,20,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1825,10869,68,125.0,20,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1826,10888,68,125.0,18,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1827,10903,68,125.0,20,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1828,10941,68,125.0,80,0.25,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1829,11013,68,125.0,2,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1830,11048,68,125.0,42,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1831,11064,68,125.0,55,0.0,Chef Anton's Gumbo Mix,2,2,36 коробок,960.75,0,0,0,1,Приправы,"Сладкие и острые соусы, пряности, пасты и другие приправы"
1832,10289,3,80.0,30,0.0,Alice Mutton,7,6,20 банок по 1 кг,1755.0,0,0,0,1,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1833,10308,3,345.3,1,0.0,Alice Mutton,7,6,20 банок по 1 кг,1755.0,0,0,0,1,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1834,10405,3,80.0,50,0.0,Alice Mutton,7,6,20 банок по 1 кг,1755.0,0,0,0,1,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1835,10485,3,80.0,20,0.10000000099999999,Alice Mutton,7,6,20 банок по 1 кг,1755.0,0,0,0,1,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1836,10540,3,100.0,60,0.0,Alice Mutton,7,6,20 банок по 1 кг,1755.0,0,0,0,1,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1837,10591,3,100.0,14,0.0,Alice Mutton,7,6,20 банок по 1 кг,1755.0,0,0,0,1,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1838,10702,3,100.0,6,0.0,Alice Mutton,7,6,20 банок по 1 кг,1755.0,0,0,0,1,Мясо/птица,Мясные полуфабрикаты и готовые изделия
1839,10742,3,100.0,20,0.0,Alice Mutton,7,6,20 банок по 1 кг,1755.0,0,0,0,1,Мясо/птица,Мясные полуфабрикаты и готовые изделия
